  0.3111111111111111E+02  0.2097633152594370E-97  0.9333893020518025-113
  0.3191919191919192E+02  0.3509421296473664-108  0.2389141855632773-124
  0.3272727272727272E+02  0.1590587553504324-119  0.1656674388535107-136
  0.3353535353535354E+02  0.1952970826683292-131  0.3112063739665640-149
  0.3434343434343434E+02  0.6496060121125792-144  0.1583710923131560-162
  0.3515151515151516E+02  0.5853564646577360-157  0.2183330313047936-176
  0.3595959595959596E+02  0.1428916680713353-170  0.8154157213803819-191
  0.3676767676767676E+02  0.9449514520778062-185  0.8250016556168745-206
  0.3757575757575758E+02  0.1692887861569924-199  0.2261240021160057-221
  0.3838383838383838E+02  0.8216048398412563-215  0.1679015131979082-237
  0.3919191919191920E+02  0.1080224170108711-230  0.3377370150189039-254
  0.4000000000000000E+02  0.0000000000000000E+00  0.1840427927400901-271
